id_usuario,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,gasto_total,ratio_gasto_ingreso,perfil_financiero
3171,4218,32.3,Baja,3685.52,0.87,En observación
3172,2160,53.8,Alta,663.38,0.31,Saludable
3173,5258,28.6,Baja,3560.18,0.68,En observación
3174,2970,30.5,Baja,1862.16,0.63,En observación
3175,5635,28.0,Media,2819.93,0.5,Saludable
3176,3224,37.6,Baja,1833.03,0.57,En observación
3177,4266,44.1,Alta,2722.19,0.64,Saludable
3178,8426,41.7,Baja,5914.54,0.7,En riesgo
3179,3313,43.0,Baja,2579.8,0.78,En riesgo
3180,3330,8.3,Alta,3659.19,1.1,Saludable
3181,1460,26.8,Baja,842.33,0.58,En observación
3182,4532,44.9,Baja,4063.62,0.9,En riesgo
3183,3574,36.1,Baja,1549.68,0.43,En observación
3184,1314,60.6,Alta,889.82,0.68,En observación
3185,2345,20.6,Media,2718.64,1.16,En riesgo
3186,1176,52.6,Media,1134.59,0.96,En observación
3187,3960,29.8,Baja,4376.05,1.11,En observación
3188,3719,23.6,Alta,1829.94,0.49,En observación
3189,1728,33.3,Alta,754.57,0.44,Saludable
3190,4133,17.6,Alta,3536.3,0.86,Saludable
3191,5240,50.4,Alta,3376.58,0.64,En observación
3192,3775,39.3,Media,2841.02,0.75,En observación
3193,3135,31.7,Alta,3083.68,0.98,En observación
3194,4552,40.8,Media,3287.98,0.72,En observación
3195,1872,49.0,Baja,468.0,0.25,En observación
3196,5211,9.5,Baja,4283.24,0.82,En observación
3197,2947,44.2,Alta,2315.31,0.79,Saludable
3198,2035,44.6,Alta,1690.7,0.83,En observación
3199,6024,24.9,Media,7232.31,1.2,En observación
3200,2056,20.5,Baja,706.83,0.34,En observación
3201,5892,14.8,Baja,4177.32,0.71,En observación
3202,2059,3.7,Alta,1466.29,0.71,Saludable
3203,2917,33.3,Alta,2938.33,1.01,En observación
3204,3756,40.9,Media,3191.64,0.85,En observación
3205,3645,38.2,Alta,1993.44,0.55,En observación
3206,5647,19.2,Media,4432.11,0.78,En observación
3207,2682,37.2,Baja,2090.31,0.78,En observación
3208,4189,13.5,Alta,3849.93,0.92,Saludable
3209,3258,50.6,Alta,2734.6,0.84,En observación
3210,1978,21.0,Alta,1624.01,0.82,En observación
3211,2235,12.5,Media,1789.53,0.8,En observación
3212,6736,30.5,Baja,7251.75,1.08,En observación
3213,1140,13.2,Baja,1099.01,0.96,En riesgo
3214,2327,23.1,Baja,1255.61,0.54,Saludable
3215,4578,33.3,Alta,3442.14,0.75,Saludable
3216,5960,22.4,Baja,5042.47,0.85,En observación
3217,3214,34.4,Baja,2599.72,0.81,En observación
3218,4242,13.0,Baja,3332.21,0.79,En observación
3219,3848,31.1,Alta,2004.12,0.52,Saludable
3220,800,42.3,Alta,719.18,0.9,En observación
3221,3960,0.0,Media,2238.16,0.57,Saludable
3222,3703,26.7,Media,3023.15,0.82,En observación
3223,3681,20.4,Media,3411.41,0.93,En observación
3224,1504,18.4,Media,1033.66,0.69,En observación
3225,3437,27.2,Baja,1805.25,0.53,En observación
3226,2522,28.5,Media,2563.44,1.02,En observación
3227,1058,3.5,Media,781.25,0.74,Saludable
3228,4473,30.6,Media,3487.91,0.78,En observación
3229,6112,72.6,Alta,4277.51,0.7,En observación
3230,3646,26.1,Baja,2188.43,0.6,En observación
3231,1797,36.1,Alta,1179.66,0.66,Saludable
3232,4167,29.4,Baja,4135.34,0.99,En riesgo
3233,1282,0.0,Media,795.47,0.62,Saludable
3234,4915,29.9,Alta,4689.22,0.95,Saludable
3235,4948,40.8,Baja,1913.48,0.39,En observación
3236,3640,35.9,Alta,2163.32,0.59,En observación
3237,1721,42.5,Alta,1544.96,0.9,En observación
3238,6475,33.5,Baja,5618.36,0.87,En observación
3239,6677,11.6,Baja,6239.52,0.93,En observación
3240,2572,41.8,Media,2404.72,0.93,En observación
3241,5136,45.7,Media,2984.88,0.58,En observación
3242,1315,20.6,Media,1099.63,0.84,En observación
3243,3896,33.6,Alta,2790.81,0.72,En observación
3244,3157,33.5,Media,3019.24,0.96,En observación
3245,4679,12.8,Baja,3951.24,0.84,En observación
3246,1578,28.9,Alta,926.64,0.59,Saludable
3247,4722,1.5,Baja,2837.48,0.6,Saludable
3248,2806,36.8,Alta,1982.13,0.71,Saludable
3249,5450,0.0,Baja,5300.87,0.97,En observación
3250,3383,22.1,Baja,3476.78,1.03,En observación
3251,3518,37.9,Media,1618.35,0.46,Saludable
3252,3278,16.7,Media,1977.27,0.6,Saludable
3253,4474,24.9,Alta,4223.98,0.94,Saludable
3254,1622,58.9,Media,1024.4,0.63,En observación
3255,887,46.1,Alta,610.76,0.69,En observación
3256,3261,45.2,Baja,2340.37,0.72,En riesgo
3257,3701,45.9,Alta,3312.18,0.89,En observación
3258,2620,35.0,Baja,2205.56,0.84,En observación
3259,3750,48.5,Baja,4209.71,1.12,En riesgo
3260,6294,20.6,Baja,5515.68,0.88,En riesgo
3261,2156,22.7,Alta,2291.45,1.06,Saludable
3262,1488,52.9,Alta,1436.54,0.97,En observación
3263,3431,23.4,Media,2747.38,0.8,En observación
3264,3858,62.5,Media,2269.93,0.59,En observación
3265,2940,13.7,Baja,2123.99,0.72,En observación
3266,4286,62.6,Baja,3572.83,0.83,En riesgo
3267,3599,55.2,Alta,4253.01,1.18,En riesgo
3268,2011,21.8,Media,1610.3,0.8,En observación
3269,4548,36.9,Alta,3416.72,0.75,Saludable
3270,4102,57.8,Alta,3829.57,0.93,En observación
3271,5044,24.4,Alta,3321.54,0.66,Saludable
3272,3312,23.7,Baja,3204.33,0.97,En observación
3273,2296,59.1,Baja,1535.46,0.67,En riesgo
3274,4177,12.9,Media,4061.66,0.97,En observación
3275,5838,19.8,Baja,4482.67,0.77,En observación
3276,3896,8.2,Baja,2999.73,0.77,Saludable
3277,4038,0.0,Alta,1682.69,0.42,Saludable
3278,2680,15.2,Baja,2623.06,0.98,En observación
3279,4808,27.5,Alta,5925.06,1.23,En observación
3280,6117,29.1,Media,2766.03,0.45,En observación
3281,3972,14.2,Baja,2319.65,0.58,En observación
3282,4025,0.0,Media,3781.74,0.94,Saludable
3283,1502,44.1,Baja,1120.11,0.75,En riesgo
3284,4157,30.0,Alta,3003.47,0.72,En observación
3285,2880,17.2,Baja,2476.18,0.86,En observación
3286,3550,46.3,Alta,2589.73,0.73,En observación
3287,2601,36.5,Media,2114.53,0.81,En observación
3288,2631,23.1,Alta,2348.39,0.89,En observación
3289,2141,49.6,Alta,951.2,0.44,En observación
3290,1602,58.3,Media,756.1,0.47,En observación
3291,3378,24.5,Media,2646.23,0.78,En observación
3292,2143,17.8,Alta,1857.83,0.87,Saludable
3293,2624,75.6,Baja,1510.79,0.58,En riesgo
3294,2621,37.6,Alta,2274.46,0.87,En observación
3295,3200,59.8,Alta,2060.54,0.64,En observación
3296,3868,13.2,Baja,2701.96,0.7,En observación
3297,2852,66.6,Alta,1708.48,0.6,En observación
3298,4785,29.8,Alta,2843.55,0.59,Saludable
3299,2723,3.2,Media,1550.41,0.57,Saludable
3300,5519,39.3,Baja,4920.05,0.89,En riesgo
3301,3750,51.9,Baja,2400.24,0.64,En riesgo
3302,4621,10.2,Media,6007.3,1.3,En observación
3303,3713,48.9,Baja,3396.25,0.91,En riesgo
3304,3695,7.4,Baja,2401.14,0.65,En observación
3305,4166,48.3,Media,3034.14,0.73,En observación
3306,5085,51.5,Alta,4635.91,0.91,En observación
3307,5067,81.4,Alta,3905.28,0.77,En observación
3308,2621,39.4,Alta,1208.64,0.46,Saludable
3309,4071,53.0,Media,4013.33,0.99,En riesgo
3310,800,43.8,Media,701.59,0.88,En observación
3311,905,18.3,Baja,488.67,0.54,Saludable
3312,3496,18.0,Alta,4274.05,1.22,En observación
3313,5441,6.5,Media,3561.59,0.65,Saludable
3314,2138,23.7,Media,1519.62,0.71,En observación
3315,6283,35.7,Media,5254.55,0.84,En observación
3316,4419,28.8,Baja,3059.12,0.69,En observación
3317,5235,46.9,Media,3699.72,0.71,En observación
3318,3208,30.5,Alta,2132.57,0.66,Saludable
3319,5512,31.4,Media,4268.22,0.77,Saludable
3320,3036,26.4,Media,1823.89,0.6,En observación
3321,2856,31.2,Baja,2204.46,0.77,En observación
3322,2902,31.2,Alta,2795.13,0.96,En observación
3323,2507,36.0,Alta,2650.8,1.06,En observación
3324,4321,40.9,Alta,4360.72,1.01,En observación
3325,4350,46.0,Media,2415.57,0.56,Saludable
3326,3736,31.0,Baja,2436.23,0.65,En observación
3327,800,22.0,Alta,530.17,0.66,Saludable
3328,5742,9.6,Media,3698.42,0.64,En observación
3329,4469,13.4,Baja,3900.76,0.87,En observación
3330,7000,36.1,Alta,5072.04,0.72,Saludable
3331,2384,17.6,Baja,2376.37,1.0,En observación
3332,4348,52.7,Baja,1415.17,0.33,En riesgo
3333,3583,36.5,Media,2152.98,0.6,En observación
3334,4233,65.8,Baja,3939.21,0.93,En riesgo
3335,3212,21.0,Media,1957.57,0.61,Saludable
3336,800,19.1,Alta,519.31,0.65,Saludable
3337,3698,35.4,Alta,2763.57,0.75,Saludable
3338,800,21.4,Baja,459.97,0.57,En observación
3339,4864,44.1,Alta,4310.73,0.89,En observación
3340,2717,18.8,Media,1300.49,0.48,En observación
3341,3238,11.3,Media,1946.79,0.6,Saludable
3342,3565,46.0,Media,2450.45,0.69,Saludable
3343,3216,27.7,Baja,2281.8,0.71,En observación
3344,3826,31.0,Baja,2852.4,0.75,En observación
3345,2855,22.7,Baja,2850.5,1.0,En riesgo
3346,4740,48.4,Media,4003.74,0.84,En riesgo
3347,1131,33.1,Media,811.05,0.72,En observación
3348,4891,20.5,Media,3996.45,0.82,En observación
3349,4181,14.7,Media,3406.69,0.81,En observación
3350,3924,19.1,Baja,2529.76,0.64,En observación
3351,1923,15.3,Baja,1424.4,0.74,En observación
3352,2172,31.6,Baja,1040.58,0.48,En observación
3353,6581,36.9,Baja,4051.39,0.62,En observación
3354,4351,44.9,Media,3163.66,0.73,En observación
3355,800,14.2,Media,623.6,0.78,En observación
3356,2132,33.9,Alta,1359.6,0.64,Saludable
3357,5037,43.6,Alta,2873.76,0.57,Saludable
3358,2883,29.6,Alta,1820.84,0.63,En observación
3359,4021,36.1,Media,2099.05,0.52,En observación
3360,800,42.5,Baja,734.54,0.92,En riesgo
3361,5409,29.1,Baja,4117.53,0.76,En observación
3362,8280,50.2,Baja,7254.97,0.88,En observación
3363,3715,17.8,Media,3336.0,0.9,En observación
3364,1813,31.2,Alta,1082.55,0.6,Saludable
3365,2211,30.4,Baja,1956.92,0.89,En observación
3366,2914,33.0,Alta,2551.19,0.88,Saludable
3367,3891,49.8,Alta,3320.03,0.85,En observación
3368,4460,36.8,Media,3949.99,0.89,Saludable
3369,1170,45.1,Media,560.49,0.48,En observación
3370,2972,15.1,Baja,2416.05,0.81,En observación
3371,6666,20.6,Media,6727.46,1.01,En observación
3372,2508,42.0,Media,2136.4,0.85,En observación
3373,3899,21.0,Media,2344.7,0.6,En observación
3374,3164,28.8,Baja,2532.36,0.8,En observación
3375,1356,49.3,Alta,1046.58,0.77,En observación
3376,4146,33.5,Alta,3681.94,0.89,En observación
3377,4577,50.3,Baja,4160.73,0.91,En riesgo
3378,1816,55.0,Alta,1284.29,0.71,En observación
3379,895,35.1,Alta,695.24,0.78,Saludable
3380,4180,22.5,Baja,5159.19,1.23,En riesgo
3381,2847,16.9,Alta,2790.11,0.98,Saludable
3382,2413,40.6,Media,1210.21,0.5,En observación
3383,6172,38.5,Baja,5337.68,0.86,En riesgo
3384,6065,48.1,Baja,5028.74,0.83,En riesgo
3385,2171,41.6,Media,1235.3,0.57,En observación
3386,800,36.0,Media,507.28,0.63,En observación
3387,4085,46.9,Media,2266.98,0.55,En observación
3388,6659,41.5,Media,5941.58,0.89,En observación
3389,2713,41.4,Baja,1299.27,0.48,En observación
3390,843,19.4,Baja,729.67,0.87,En observación
3391,3576,32.6,Baja,1468.11,0.41,En observación
3392,2478,20.1,Media,2125.94,0.86,En observación
3393,2593,0.0,Media,1807.47,0.7,Saludable
3394,3619,15.7,Media,2782.35,0.77,En observación
3395,6008,37.5,Media,2516.54,0.42,Saludable
3396,3583,16.1,Media,895.75,0.25,Saludable
3397,4580,37.8,Baja,2934.32,0.64,En observación
3398,2443,33.1,Media,1427.43,0.58,En observación
3399,1145,48.5,Media,866.77,0.76,En observación
3400,3751,41.0,Baja,3736.05,1.0,En riesgo
3401,2164,30.8,Alta,2330.68,1.08,En observación
3402,4863,41.9,Alta,4259.51,0.88,En observación
3403,2815,9.7,Media,2146.21,0.76,Saludable
3404,1917,19.2,Alta,2295.33,1.2,En observación
3405,4043,11.7,Alta,1690.48,0.42,Saludable
3406,5657,35.0,Baja,4852.28,0.86,En riesgo
3407,2613,50.8,Media,1662.12,0.64,En riesgo
3408,4163,3.2,Baja,2561.74,0.62,Saludable
3409,5245,29.6,Baja,1829.97,0.35,En observación
3410,2694,7.7,Media,2834.18,1.05,En observación
3411,3060,24.0,Baja,1461.49,0.48,Saludable
3412,5427,22.9,Media,4091.81,0.75,Saludable
3413,1523,39.1,Media,1245.8,0.82,En riesgo
3414,5514,26.5,Alta,4604.92,0.84,Saludable
3415,6582,47.2,Media,5137.54,0.78,En observación
3416,5667,38.7,Media,5840.14,1.03,En observación
3417,4192,22.3,Media,4469.29,1.07,En riesgo
3418,3549,53.0,Media,3800.84,1.07,En riesgo
3419,7208,29.5,Media,5127.67,0.71,En observación
3420,2969,31.3,Alta,2979.98,1.0,En observación
3421,957,35.5,Alta,597.81,0.62,En observación
3422,4544,52.1,Baja,4150.29,0.91,En riesgo
3423,2496,42.1,Media,2756.39,1.1,En observación
3424,6200,21.8,Media,3699.2,0.6,En observación
3425,4574,43.7,Alta,2638.66,0.58,En observación
3426,2472,7.7,Alta,1440.75,0.58,Saludable
3427,4282,47.3,Baja,2076.01,0.48,En observación
3428,1735,39.4,Media,1106.77,0.64,En observación
3429,4699,21.2,Media,3257.0,0.69,Saludable
3430,4920,42.3,Baja,3694.83,0.75,En observación
3431,5314,20.0,Media,3551.86,0.67,En observación
3432,2445,41.1,Media,2081.13,0.85,En observación
3433,3923,35.6,Media,3134.28,0.8,En observación
3434,5767,10.3,Alta,5385.58,0.93,En observación
3435,4548,46.8,Alta,3335.19,0.73,Saludable
3436,3392,15.1,Alta,2097.16,0.62,Saludable
3437,2784,21.1,Media,896.55,0.32,Saludable
3438,6830,39.1,Alta,4873.03,0.71,En observación
3439,2869,31.4,Baja,2132.64,0.74,En observación
3440,6024,7.7,Media,5296.9,0.88,En observación
3441,6351,35.1,Media,4351.81,0.69,En observación
3442,3560,12.9,Media,2178.59,0.61,Saludable
3443,2116,31.4,Media,1701.33,0.8,Saludable
3444,3294,38.5,Media,2373.91,0.72,En observación
3445,2882,21.9,Baja,1831.19,0.64,En observación
3446,6962,18.8,Alta,4822.82,0.69,Saludable
3447,2469,46.5,Baja,798.08,0.32,En observación
3448,4727,25.6,Alta,2846.83,0.6,Saludable
3449,4860,33.2,Alta,2944.09,0.61,Saludable
3450,2897,41.2,Baja,2946.21,1.02,En observación
3451,3667,4.0,Alta,4361.98,1.19,Saludable
3452,4620,29.5,Alta,2797.15,0.61,Saludable
3453,5879,44.3,Baja,6465.99,1.1,En riesgo
3454,3932,26.0,Alta,2745.81,0.7,Saludable
3455,3626,18.2,Media,3007.93,0.83,En observación
3456,3932,55.1,Alta,2922.3,0.74,En observación
3457,6577,49.6,Baja,6297.94,0.96,En riesgo
3458,3844,10.2,Media,3228.21,0.84,En observación
3459,3535,45.4,Media,1882.74,0.53,En observación
3460,4853,28.9,Alta,3509.83,0.72,En observación
3461,5781,31.5,Baja,4485.63,0.78,En observación
3462,6173,24.5,Media,4596.96,0.74,En observación
3463,3721,47.1,Alta,2180.39,0.59,Saludable
3464,5727,19.9,Media,4139.28,0.72,En observación
3465,2016,23.8,Baja,1552.87,0.77,En observación
3466,5421,53.1,Alta,3230.4,0.6,En observación
3467,4511,52.7,Media,3966.65,0.88,En riesgo
3468,4500,40.1,Baja,2623.55,0.58,En observación
3469,5689,26.9,Media,4399.31,0.77,En observación
3470,800,30.3,Alta,643.46,0.8,Saludable
3471,1768,16.8,Baja,1569.2,0.89,En riesgo
3472,5574,9.8,Alta,5037.96,0.9,Saludable
3473,2627,23.1,Media,2304.12,0.88,En observación
3474,3353,28.8,Media,2794.95,0.83,En observación
3475,5264,10.7,Baja,3966.98,0.75,En observación
3476,3424,26.6,Media,2539.19,0.74,En observación
3477,1269,0.0,Alta,921.79,0.73,Saludable
3478,2486,49.8,Media,1479.92,0.6,En observación
3479,5936,0.7,Alta,4550.71,0.77,Saludable
3480,800,8.3,Media,711.59,0.89,En observación
3481,4854,34.9,Alta,3621.86,0.75,En observación
3482,6722,21.2,Alta,2621.6,0.39,Saludable
3483,5483,29.3,Alta,4293.1,0.78,Saludable
3484,2370,25.6,Media,1866.16,0.79,En observación
3485,1944,18.2,Alta,1880.82,0.97,En observación
3486,4418,16.5,Baja,1104.5,0.25,Saludable
3487,2200,35.2,Media,2860.0,1.3,En riesgo
3488,7604,38.5,Alta,4840.86,0.64,En observación
3489,6171,57.4,Alta,3989.18,0.65,En observación
3490,1356,42.4,Alta,1396.14,1.03,En observación
3491,2499,35.4,Alta,2062.03,0.83,En observación
3492,3768,27.4,Baja,3501.5,0.93,En riesgo
3493,2025,14.8,Baja,1426.03,0.7,En observación
3494,3722,20.4,Baja,2966.71,0.8,En observación
3495,4821,35.0,Alta,3342.16,0.69,En observación
3496,5473,21.5,Alta,4501.42,0.82,Saludable
3497,4140,20.2,Media,3187.22,0.77,En observación
3498,2094,10.1,Baja,1083.72,0.52,Saludable
3499,4393,8.9,Alta,3059.19,0.7,Saludable
3500,4125,24.2,Alta,3235.51,0.78,Saludable
3501,3164,26.8,Baja,3646.12,1.15,En riesgo
3502,7221,22.5,Alta,5305.31,0.73,Saludable
3503,2286,58.5,Alta,1499.69,0.66,En observación
3504,1635,14.2,Alta,1125.83,0.69,Saludable
3505,4885,36.8,Alta,3297.68,0.68,Saludable
3506,3021,16.3,Media,1782.89,0.59,En observación
3507,800,54.3,Media,550.61,0.69,En observación
3508,4610,52.3,Media,4384.91,0.95,En riesgo
3509,5130,4.3,Baja,3365.64,0.66,Saludable
3510,5337,24.2,Baja,4814.9,0.9,En riesgo
3511,2207,21.2,Baja,2169.23,0.98,En observación
3512,3687,18.3,Media,2556.89,0.69,En observación
3513,2326,15.6,Baja,1864.36,0.8,En observación
3514,2284,15.9,Alta,1680.97,0.74,En observación
3515,5760,19.1,Alta,6549.44,1.14,Saludable
3516,5125,19.2,Alta,3040.32,0.59,Saludable
3517,3421,38.7,Alta,2978.24,0.87,Saludable
3518,2016,16.3,Alta,1471.59,0.73,Saludable
3519,2075,34.0,Alta,2401.32,1.16,En observación
3520,2850,38.4,Alta,1850.83,0.65,En observación
3521,2422,57.5,Baja,1966.81,0.81,En riesgo
3522,2617,22.3,Media,2609.4,1.0,En observación
3523,2498,21.6,Media,1866.45,0.75,En observación
3524,1263,24.0,Media,924.62,0.73,En observación
3525,4530,43.8,Media,3333.58,0.74,En observación
3526,800,23.7,Alta,744.69,0.93,Saludable
3527,2394,64.2,Alta,2579.38,1.08,En riesgo
3528,5208,0.0,Alta,3167.72,0.61,Saludable
3529,3146,22.7,Alta,915.47,0.29,Saludable
3530,4315,54.0,Baja,2623.97,0.61,En observación
3531,800,25.6,Media,729.76,0.91,En observación
3532,6715,26.2,Baja,5213.92,0.78,En observación
3533,3931,0.3,Media,3439.1,0.87,En observación
3534,5539,14.7,Baja,4314.33,0.78,En observación
3535,4163,17.0,Media,1329.84,0.32,Saludable
3536,3271,21.5,Media,2903.05,0.89,En observación
3537,1521,1.0,Baja,831.66,0.55,En observación
3538,4584,32.8,Baja,3288.11,0.72,En observación
3539,5251,22.6,Alta,4483.54,0.85,Saludable
3540,6410,41.1,Baja,6244.62,0.97,En riesgo
3541,5087,25.3,Media,3916.0,0.77,En observación
3542,1936,33.0,Media,1604.64,0.83,En observación
3543,2824,61.3,Media,1459.76,0.52,En riesgo
3544,5323,58.5,Media,2470.51,0.46,En observación
3545,5738,1.8,Baja,2644.28,0.46,Saludable
3546,3788,53.9,Alta,2714.68,0.72,En observación
3547,3967,37.0,Media,3290.32,0.83,En observación
3548,800,16.2,Media,804.52,1.01,En observación
3549,3016,46.8,Media,1648.48,0.55,En observación
3550,3707,23.4,Baja,2847.49,0.77,En observación
3551,1401,32.7,Media,715.77,0.51,En observación
3552,5561,25.8,Alta,2998.12,0.54,Saludable
3553,2252,38.9,Alta,1629.01,0.72,En observación
3554,5244,27.7,Media,4608.48,0.88,En observación
3555,3551,24.6,Media,3153.15,0.89,En observación
3556,4698,43.8,Baja,4304.05,0.92,En riesgo
3557,1791,55.5,Media,1924.96,1.07,En riesgo
3558,2944,39.2,Baja,2499.89,0.85,En observación
3559,1625,34.6,Alta,1380.05,0.85,En observación
3560,4024,25.9,Baja,3737.98,0.93,En observación
3561,2803,27.3,Baja,1221.34,0.44,En observación
3562,4533,35.1,Media,4640.52,1.02,En observación
3563,4231,41.9,Alta,4957.52,1.17,En observación
3564,1934,42.7,Baja,2100.0,1.09,En riesgo
3565,4762,48.4,Alta,4443.29,0.93,En observación
3566,2452,28.8,Baja,2041.41,0.83,En riesgo
3567,4001,24.3,Alta,3400.72,0.85,En observación
3568,4069,17.5,Baja,2918.88,0.72,En observación
3569,1425,0.0,Alta,1455.57,1.02,Saludable
3570,4410,13.8,Baja,3892.95,0.88,En observación
3571,1124,51.4,Alta,875.1,0.78,En observación
3572,2933,0.0,Baja,2513.0,0.86,En observación
3573,3209,49.2,Media,1607.41,0.5,En observación
3574,2225,25.8,Alta,1695.77,0.76,En observación
3575,2980,16.8,Media,3139.37,1.05,En riesgo
3576,3715,18.6,Media,3772.89,1.02,En observación
3577,2998,19.6,Baja,1622.77,0.54,En observación
3578,2204,30.2,Media,1663.78,0.75,En observación
3579,2944,26.5,Alta,2637.15,0.9,En observación
3580,4737,38.8,Baja,4040.07,0.85,En riesgo
3581,1821,22.9,Baja,1943.72,1.07,En observación
3582,800,27.0,Alta,619.43,0.77,Saludable
3583,5501,19.3,Alta,4451.09,0.81,Saludable
3584,1567,13.9,Media,911.5,0.58,En observación
3585,3279,22.2,Media,1907.63,0.58,En observación
3586,5696,47.8,Baja,4776.89,0.84,En riesgo
3587,1676,26.3,Alta,1050.69,0.63,Saludable
3588,5086,19.6,Alta,4909.36,0.97,En observación
3589,4335,39.2,Baja,2771.12,0.64,En riesgo
3590,3565,34.5,Media,2257.24,0.63,Saludable
3591,4216,33.3,Alta,2562.98,0.61,Saludable
3592,1595,47.9,Media,1020.18,0.64,En observación
3593,5676,13.2,Media,3514.24,0.62,Saludable
3594,5927,59.9,Baja,5247.06,0.89,En riesgo
3595,2629,59.2,Alta,2098.43,0.8,En observación
3596,3342,26.0,Baja,3506.92,1.05,En riesgo
3597,5677,33.8,Baja,3390.84,0.6,En observación
3598,3654,20.6,Media,2012.1,0.55,En observación
3599,2683,32.1,Alta,2155.26,0.8,Saludable
3600,5676,13.2,Baja,4524.3,0.8,En observación
3601,3419,10.5,Alta,3100.17,0.91,En observación
3602,2487,40.6,Baja,2033.08,0.82,En observación
3603,2219,47.1,Alta,1787.84,0.81,En observación
3604,2212,22.3,Baja,1482.03,0.67,En observación
3605,887,47.1,Media,820.22,0.92,En observación
3606,3704,16.5,Media,2603.61,0.7,Saludable
3607,2858,60.0,Baja,1916.98,0.67,En observación
3608,2356,45.7,Media,1066.38,0.45,Saludable
3609,5670,33.7,Baja,4448.38,0.78,En riesgo
3610,3870,19.4,Media,2706.01,0.7,Saludable
3611,5384,38.6,Alta,5127.69,0.95,En observación
3612,2879,15.8,Media,2132.45,0.74,Saludable
3613,3747,47.0,Alta,2696.85,0.72,En observación
3614,3359,42.0,Alta,2115.5,0.63,Saludable
3615,4206,44.8,Media,3492.44,0.83,En observación
3616,1797,37.4,Alta,1393.51,0.78,En observación
3617,6234,15.8,Media,6667.3,1.07,En observación
3618,800,27.3,Alta,738.17,0.92,En observación
3619,1288,27.5,Media,767.27,0.6,En observación
3620,4660,14.2,Alta,2902.97,0.62,Saludable
3621,2212,13.8,Baja,1189.69,0.54,En observación
3622,3964,19.7,Media,2976.63,0.75,En observación
3623,2039,0.7,Media,1696.27,0.83,Saludable
3624,2435,39.8,Media,2194.08,0.9,Saludable
