id_interno,codigo_autorizacion,descripcion,valor,categoria,desc_limpia
4298,63695915,PAGO WEB ARRIENDO DEPT,193.89,Vivienda,pago web arriendo dept
4299,61158360,TEF ENVIADA UBER TRIP,27.18,Transporte,tef enviada uber trip
4300,19890525,PAGO AUTOMATICO HOME CENTER,95.27,Vivienda,pago automatico home center
4301,99466466,PAGO WEB LIBRERIA UNIVERSITARIA,136.71,Educación,pago web libreria universitaria
4302,80388454,CARGO TC COPEC SANTIAGO,26.28,Transporte,cargo tc copec santiago
4303,11487083,PAGO WEB TAXI APP,26.11,Transporte,pago web taxi app
4304,86396187,PAGO AUTOMATICO EASY PORTAL,254.19,Vivienda,pago automatico easy portal
4305,89189605,CARGO TC DIDI RIDE,54.98,Transporte,cargo tc didi ride
4306,90960465,PAGO WEB MATRICULA UNIV,120.76,Educación,pago web matricula univ
4307,84201737,TEF ENVIADA MERCADO CENTRAL,45.41,Ocio,tef enviada mercado central
4308,76495786,PAGO WEB TALLER AUTOMOTRIZ,73.13,Servicios,pago web taller automotriz
4309,50414015,ABONO AUTOPISTA CENTRAL,11.68,Transporte,abono autopista central
4310,43751555,COMPRA TBK CLINICA INDISA,135.33,Salud,compra tbk clinica indisa
4311,90949736,COMPRA TBK GASCO LIQUADO,83.9,Servicios,compra tbk gasco liquado
4312,26918779,COMPRA TBK GASOLINERA,27.13,Transporte,compra tbk gasolinera
4313,16666640,COMPRA TBK JUMBO BILBAO,40.88,Alimentación,compra tbk jumbo bilbao
4314,92804244,PAGO AUTOMATICO EVENTO DEPORTIVO,44.84,Ocio,pago automatico evento deportivo
4315,40444454,DEBITO PRONTO COPEC,51.91,Alimentación,debito pronto copec
4316,19491470,DEBITO CLARO TELECOM,40.48,Servicios,debito claro telecom
4317,87163353,TEF ENVIADA JUMBO BILBAO,32.26,Alimentación,tef enviada jumbo bilbao
4318,89381293,PAGO AUTOMATICO PEAJE TAG,38.71,Transporte,pago automatico peaje tag
4319,49879131,ABONO REPARACIONES HOGAR,105.92,Vivienda,abono reparaciones hogar
4320,11524247,DEBITO BANCO DEL ESTADO,56.13,Servicios,debito banco del estado
4321,34515063,TEF ENVIADA ENTRETENIMIENTO PLUS,17.84,Ocio,tef enviada entretenimiento plus
4322,75025705,COMPRA TBK GASCO LIQUADO,149.07,Servicios,compra tbk gasco liquado
4323,84987352,PAGO WEB EASY PORTAL,367.01,Vivienda,pago web easy portal
4324,83175374,PAGO WEB CONDOMINIO GGCC,372.43,Vivienda,pago web condominio ggcc
4325,59663454,DEBITO ENEL DISTRIBUCION,66.32,Servicios,debito enel distribucion
4326,58921737,COMPRA TBK COPEC SANTIAGO,18.53,Transporte,compra tbk copec santiago
4327,23489423,PAGO WEB MERCADO CENTRAL,56.5,Alimentación,pago web mercado central
4328,97461289,PAGO AUTOMATICO REPARACIONES HOGAR,370.37,Vivienda,pago automatico reparaciones hogar
4329,51556505,ABONO BAR LA ESQUINA,18.63,Ocio,abono bar la esquina
4330,31926720,CARGO TC OPTICA VISION,54.52,Salud,cargo tc optica vision
4331,93036858,TEF ENVIADA DELIVERY COMIDA,22.37,Alimentación,tef enviada delivery comida
4332,75792454,COMPRA TBK EASY PORTAL,223.55,Vivienda,compra tbk easy portal
4333,56924109,COMPRA TBK CINEMARK ONLINE,8.42,Ocio,compra tbk cinemark online
4334,99018687,ABONO EASY PORTAL,112.77,Vivienda,abono easy portal
4335,93485270,DEBITO MCDONALDS WEB,45.93,Alimentación,debito mcdonalds web
4336,74998860,PAGO WEB COLEGIO MENSUALIDAD,37.07,Educación,pago web colegio mensualidad
4337,34675726,TEF ENVIADA SODIMAC HOME,333.63,Vivienda,tef enviada sodimac home
4338,48468298,CARGO TC CLARO TELECOM,86.99,Servicios,cargo tc claro telecom
4339,69583471,PAGO AUTOMATICO PRONTO COPEC,46.24,Alimentación,pago automatico pronto copec
4340,40265112,ABONO PAGO CUOTAS,54.13,Educación,abono pago cuotas
4341,65504245,DEBITO JUMBO BILBAO,22.67,Alimentación,debito jumbo bilbao
4342,94540383,COMPRA TBK TIENDA ONLINE,14.78,Servicios,compra tbk tienda online
4343,57953300,ABONO MERCADO CENTRAL,9.94,Ocio,abono mercado central
4344,82237712,DEBITO STEAM GAMES,37.62,Ocio,debito steam games
4345,44331985,CARGO TC PRONTO COPEC,7.04,Alimentación,cargo tc pronto copec
4346,78301185,PAGO WEB AGUAS ANDINAS,10.2,Servicios,pago web aguas andinas
4347,22809228,DEBITO FARMACIA AHUMADA,54.93,Salud,debito farmacia ahumada
4348,93101517,CARGO TC SERVICIOS GENERALES,64.94,Servicios,cargo tc servicios generales
4349,63468541,PAGO WEB INTEGRAMEDICA,16.56,Salud,pago web integramedica
4350,11517722,COMPRA TBK PAGO CUOTAS,255.74,Vivienda,compra tbk pago cuotas
4351,51843482,DEBITO ENEL DISTRIBUCION,26.41,Servicios,debito enel distribucion
4352,83273712,ABONO CRUZ VERDE LOCAL,30.95,Salud,abono cruz verde local
4353,88996038,COMPRA TBK TIENDA ONLINE,26.04,Alimentación,compra tbk tienda online
4354,15356036,ABONO VTR BANDA ANCHA,43.4,Servicios,abono vtr banda ancha
4355,94334639,DEBITO CENTRO MEDICO,146.09,Salud,debito centro medico
4356,82542655,DEBITO NETFLIX.COM,5.68,Ocio,debito netflixcom
4357,55358363,TEF ENVIADA REPARACIONES HOGAR,81.69,Vivienda,tef enviada reparaciones hogar
4358,90572667,DEBITO PINTURAS SHERWIN,122.33,Vivienda,debito pinturas sherwin
4359,27737027,CARGO TC DIDI RIDE,16.0,Transporte,cargo tc didi ride
4360,12773612,PAGO AUTOMATICO GASOLINERA,32.67,Transporte,pago automatico gasolinera
4361,67982400,ABONO UDEMY COURSES,78.23,Educación,abono udemy courses
4362,15712322,PAGO AUTOMATICO TIENDA ONLINE,93.52,Educación,pago automatico tienda online
4363,92561841,DEBITO DELIVERY COMIDA,10.1,Alimentación,debito delivery comida
4364,20584513,CARGO TC BANCO DEL ESTADO,22.86,Servicios,cargo tc banco del estado
4365,23456666,ABONO CINEMARK ONLINE,10.29,Ocio,abono cinemark online
4366,16314366,PAGO WEB LIBRERIA UNIVERSITARIA,58.01,Educación,pago web libreria universitaria
4367,26012829,TEF ENVIADA TALLER AUTOMOTRIZ,25.6,Servicios,tef enviada taller automotriz
4368,71045153,COMPRA TBK TIENDA ONLINE,48.93,Ocio,compra tbk tienda online
4369,73133836,TEF ENVIADA CINEMARk ONLINE,42.3,Ocio,tef enviada cinemark online
4370,47381773,CARGO TC PAGO CUOTAS,153.69,Vivienda,cargo tc pago cuotas
4371,28466565,ABONO NETFLIX.COM,55.52,Ocio,abono netflixcom
4372,48825894,PAGO AUTOMATICO SHELL RUTA 5,26.47,Transporte,pago automatico shell ruta 
4373,42733135,PAGO WEB SUPERMERCADO DIA,36.71,Alimentación,pago web supermercado dia
4374,64784195,ABONO PAGO CUOTAS,96.29,Vivienda,abono pago cuotas
4375,87338673,TEF ENVIADA CONDOMINIO GGCC,181.57,Vivienda,tef enviada condominio ggcc
4376,28504315,TEF ENVIADA PEDIDOSYA CL,46.2,Alimentación,tef enviada pedidosya cl
4377,70186498,CARGO TC TIENDA OnLINE,5.33,Alimentación,cargo tc tienda online
4378,63180637,PAGO AUTOMAT1CO HOME CENTER,188.53,Vivienda,pago automatco home center
4379,67570655,CARGO TC SODIMAC HOM3,143.09,Vivienda,cargo tc sodimac hom
4380,11469548,PAGO WEB SUPERMERCADO DIA,52.28,Alimentación,pago web supermercado dia
4381,32133685,PAGO WEB UDEMY COURSES,18.22,Educación,pago web udemy courses
4382,91645992,dEBItO STEAM GAMES,19.43,Ocio,debito steam games
4383,59798459,ABONO DIDI RIDE,36.26,Transporte,abono didi ride
4384,25047673,CARGO TC COMPRA EN AMAZON,36.6,Ocio,cargo tc compra en amazon
4385,15771083,PAGO AUTOMATIcO VtR BAnDA ANCHA,28.63,Servicios,pago automatico vtr banda ancha
4386,49631241,ABONO REPARACIONES HOGAR,281.56,Vivienda,abono reparaciones hogar
4387,28396177,DEBITO EXAMENES MED,16.14,Salud,debito examenes med
4388,54208322,DEBITO EXAMENES MED,41.52,Salud,debito examenes med
4389,38368443,PAGo WEB LIDER EXPR35S,20.59,Alimentación,pago web lider exprs
4390,64511783,ABONO CLARO TELECOM,31.97,Servicios,abono claro telecom
4391,30053210,ABONO GASOLINERA,11.78,Transporte,abono gasolinera
4392,64680466,COMPRA TBK CURSO IDIOMAS,63.18,Educación,compra tbk curso idiomas
4393,28728710,COMPRA TBK TAXI APP,22.03,Transporte,compra tbk taxi app
4394,66586109,PAGO AUTOMATICO SODIMAC hOM3,365.63,Vivienda,pago automatico sodimac hom
4395,18440661,TEF ENVIADA SODIMAC HOME,178.09,Vivienda,tef enviada sodimac home
4396,36715740,COMPRA TBK CRUZ VERDE LOCAL,105.33,Salud,compra tbk cruz verde local
4397,95202538,TEF ENVIADA MERCADO CENTRAL,57.31,Alimentación,tef enviada mercado central
4398,66807216,ABONO PAGO CUOTAS,68.89,Vivienda,abono pago cuotas
4399,27307181,PAGO WEB CURSO IDIOMAS,35.09,Educación,pago web curso idiomas
4400,53808298,TEF ENVIADA FARMACIA AHUMADA,53.06,Salud,tef enviada farmacia ahumada
4401,45462260,COMPRA TBK LIBRERIA UNIVERSITARIA,112.47,Educación,compra tbk libreria universitaria
4402,52932757,COMPRA TBK INTEGRAMEDICA,107.22,Salud,compra tbk integramedica
4403,26523308,CARGO TC SODIMAC HOME,250.43,Vivienda,cargo tc sodimac home
4404,80425765,ABONO SPOTIFY PREMIUM,40.05,Ocio,abono spotify premium
4405,50311520,PAGO AUTOMATICO PAGO CUOTAS,128.67,Educación,pago automatico pago cuotas
4406,26516208,PAGO AUTOMATICO ARRIENDO DEPT,243.81,Vivienda,pago automatico arriendo dept
4407,45412428,DEBITO AUTOPISTA CENTRAL,39.5,Transporte,debito autopista central
4408,10928192,PAGO AUTOMATICO CURSO IDIOMAS,62.4,Educación,pago automatico curso idiomas
4409,42599792,ABONO SODIMAC HOME,397.84,Vivienda,abono sodimac home
4410,21905405,ABONO EVENTO DEPORTIVO,34.81,Ocio,abono evento deportivo
4411,85653426,ABONO COPEC SANTIAGO,15.21,Transporte,abono copec santiago
4412,42466665,CARGO TC SUPERMERCADO DIA,16.94,Alimentación,cargo tc supermercado dia
4413,74298074,DEBITO VTR BANDA ANCHA,39.78,Servicios,debito vtr banda ancha
4414,64341068,TEF ENVIADA CINEMARK ONLINE,20.9,Ocio,tef enviada cinemark online
4415,27900806,ABONO MCDONALDS WEB,22.72,Alimentación,abono mcdonalds web
4416,71765566,ABONO VTR BANDA ANCHA,62.65,Servicios,abono vtr banda ancha
4417,32191277,DEBITO TIENDA ONLINE,71.5,Servicios,debito tienda online
4418,81795409,DEBITO GASOLINERA,52.71,Transporte,debito gasolinera
4419,34476064,COMPRA TBK CINEMARK ONLINE,6.19,Ocio,compra tbk cinemark online
4420,18758869,DEBITO PRONTO COPEC,28.28,Alimentación,debito pronto copec
4421,79292008,ABONO DIDI RIDE,20.34,Transporte,abono didi ride
4422,19476055,CARGO TC DIDI RIDE,38.26,Transporte,cargo tc didi ride
4423,54057731,PAgO WEB MaTRICuLA UNIV,127.98,Educación,pago web matricula univ
4424,17728115,TEF ENVIADA RESTAURANT FANCY,55.32,Ocio,tef enviada restaurant fancy
4425,91785816,PAGO AUTOMATICO REPARACIONES HOGAR,267.82,Vivienda,pago automatico reparaciones hogar
4426,10507366,TEF ENVIADA PEAJE TAG,44.41,Transporte,tef enviada peaje tag
4427,30766900,TEF ENVIADA PINTURAS SHERWIN,114.51,Vivienda,tef enviada pinturas sherwin
4428,30206188,DEBITO TALLER AUTOMOTRIZ,137.91,Servicios,debito taller automotriz
4429,37347134,PAGO AUTOMATICO PAGO CUOTAS,378.73,Vivienda,pago automatico pago cuotas
4430,63475800,DEBITO HOME CENTER,190.63,Vivienda,debito home center
4431,69451721,COMPRA TBK OPTICA VISION,10.48,Salud,compra tbk optica vision
4432,14637652,COMPRA TBK PLATAFORMA APRENDIZAJE,56.91,Educación,compra tbk plataforma aprendizaje
4433,50833796,PAGO WEB CLINICA INDISA,28.94,Salud,pago web clinica indisa
4434,95941380,DEBITO FARMACIA AHUMADA,76.21,Salud,debito farmacia ahumada
4435,76579910,DEBITO BAR LA ESQUINA,19.86,Ocio,debito bar la esquina
4436,59234268,ABONO ENTRETENIMIENTO PLUS,32.85,Ocio,abono entretenimiento plus
4437,86393328,PAGO AUTOMATICO PAGO CUOTAS,374.1,Vivienda,pago automatico pago cuotas
4438,15370027,ABONO TALLER AUTOMOTRIZ,44.32,Servicios,abono taller automotriz
4439,57892935,ABONO ARRIENDO DEPT,272.0,Vivienda,abono arriendo dept
4440,65247109,ABONO TALLER AUTOMOTRIZ,112.05,Servicios,abono taller automotriz
4441,75189712,CARGO TC OPTICA VISION,100.4,Salud,cargo tc optica vision
4442,88795817,PAGO WEB SHELL RUTA 5,43.44,Transporte,pago web shell ruta 
4443,82703520,DEBITO CURSO IDIOMAS,109.13,Educación,debito curso idiomas
4444,90361803,ABONO TIENDA ONLINE,137.95,Servicios,abono tienda online
4445,93244633,COMPRA TBK PAGO CUOTAS,134.42,Educación,compra tbk pago cuotas
4446,90156892,COMPRA TBK SERVICIO TECNICO,108.31,Servicios,compra tbk servicio tecnico
4447,68588535,TEF ENVIADA STEAM GAMES,21.31,Ocio,tef enviada steam games
4448,89252562,DEBITO UBER TRIP,19.15,Transporte,debito uber trip
4449,83558381,TEF ENVIADA EASY PORTAL,255.0,Vivienda,tef enviada easy portal
4450,24002854,DEBITO COLEGIO MENSUALIDAD,56.14,Educación,debito colegio mensualidad
4451,10548114,TEF ENVIADA CONSULTA ESPECIALISTA,107.97,Salud,tef enviada consulta especialista
4452,31924339,PAGO AUTOMATICO ESTACIONAMIENTO,12.56,Transporte,pago automatico estacionamiento
4453,50827124,PAGO WEB GASOLINERA,56.65,Transporte,pago web gasolinera
4454,95493329,ABONO CLINICA INDISA,32.63,Salud,abono clinica indisa
4455,75994209,DEBITO PAGO CUOTAS,72.47,Vivienda,debito pago cuotas
4456,27282930,PAGO WEB TIENDA ONLINE,38.7,Educación,pago web tienda online
4457,54268735,DEBITO TIENDA ONLINE,102.02,Educación,debito tienda online
4458,16640542,COMPRA TBK CLARO TELECOM,63.82,Servicios,compra tbk claro telecom
4459,87246939,DEBITO ALMACEN VECINAL,40.33,Alimentación,debito almacen vecinal
4460,87169073,PAGO AUTOMATICO PINTURAS SHERWIN,259.81,Vivienda,pago automatico pinturas sherwin
4461,86150979,PAGO AUTOM4TIC0 CLARO TELECOM,118.51,Servicios,pago automtic claro telecom
4462,10497585,DEBITO ARRIENDO DEPT,349.71,Vivienda,debito arriendo dept
4463,26016228,TEF ENVIADA SERVICIOS GENERALES,17.1,Servicios,tef enviada servicios generales
4464,65993064,PAGO WEB UDEMY COURSES,21.71,Educación,pago web udemy courses
4465,53305554,COMPRA TBK CONDOMINIO GGCC,174.72,Vivienda,compra tbk condominio ggcc
4466,47283410,DEBITO OPTICA VISION,56.28,Salud,debito optica vision
4467,58113555,PAGO AUTOMATICO MERCADO CENTRAL,53.87,Ocio,pago automatico mercado central
4468,67841585,TEF ENVIADA FARMACIA AHUMADA,48.44,Salud,tef enviada farmacia ahumada
4469,55309017,PAGO AUTOMATICO JUMBO BILBAO,33.66,Alimentación,pago automatico jumbo bilbao
4470,27823096,ABONO TALLER AUTOMOTRIZ,50.76,Servicios,abono taller automotriz
4471,57365466,COMPRA TBK PEDIDOSYA CL,19.04,Alimentación,compra tbk pedidosya cl
4472,50605773,TEF ENVIADA MCDONALDS WEB,19.3,Alimentación,tef enviada mcdonalds web
4473,49742688,PAGO WEB PAGO CUOTAS,10.69,Servicios,pago web pago cuotas
4474,81727381,TEF ENVIADA GASCO LIQUADO,149.74,Servicios,tef enviada gasco liquado
4475,52718471,ABONO TIENDA ONLINE,50.13,Alimentación,abono tienda online
4476,12668228,DEBITO ENEL DISTRIBUCION,144.17,Servicios,debito enel distribucion
4477,50037019,COMPRA TBK ARRIENDO DEPT,333.46,Vivienda,compra tbk arriendo dept
4478,65191972,TEF ENVIADA CLINICA INDISA,18.51,Salud,tef enviada clinica indisa
4479,91700119,dEBITO pEDIDOSYA cL,47.73,Alimentación,debito pedidosya cl
4480,87629709,TEF ENVIADA FARMACIA AHUMADA,11.7,Salud,tef enviada farmacia ahumada
4481,91524118,DEBITO TALLER AUTOMOTRIZ,76.59,Servicios,debito taller automotriz
4482,55182432,TEF ENVIADA PAGO CUOTAS,396.51,Vivienda,tef enviada pago cuotas
4483,62242988,COMPRA TBK LIBRERIA UNIVERSITARIA,95.32,Educación,compra tbk libreria universitaria
4484,15669002,CARGO TC UDEMY COURSES,74.97,Educación,cargo tc udemy courses
4485,50151920,ABONO CENTRO MEDICO,148.3,Salud,abono centro medico
4486,95786372,CARGO TC SUPERMERCADO DIA,57.43,Alimentación,cargo tc supermercado dia
4487,83619337,DEBITO LIBRERIA UNiVERSItARIA,16.32,Educación,debito libreria universitaria
4488,92811164,COMPRA TBK TIENDA ONLINE,18.8,Ocio,compra tbk tienda online
4489,22082719,ABONO COPEC SANTIAGO,24.46,Transporte,abono copec santiago
4490,91943167,CARGO TC MATRICULA UNIV,127.81,Educación,cargo tc matricula univ
4491,30611126,TEF ENVIADA MERCADO CENTRAL,7.25,Alimentación,tef enviada mercado central
4492,71718187,DEBITO SUPERMERCADO DIA,30.91,Alimentación,debito supermercado dia
4493,59029688,PAGO AUTOMATICO PAGO CUOTAS,143.79,Educación,pago automatico pago cuotas
4494,67090949,CARGO TC DELIVERY COMIDA,45.58,Alimentación,cargo tc delivery comida
4495,10495739,DEBITO MERCADO CENTRAL,32.55,Ocio,debito mercado central
4496,96085615,ABONO VTR BANDA ANCHA,82.8,Servicios,abono vtr banda ancha
4497,24229923,ABONO HOME CENTER,249.69,Vivienda,abono home center
4498,32590892,DEBITO DIDI RIDE,58.41,Transporte,debito didi ride
4499,83636703,DEBITO SODIMAC HOME,181.86,Vivienda,debito sodimac home
4500,74500417,TEF ENVIADA LIBRERIA UNIVERSITARIA,50.95,Educación,tef enviada libreria universitaria
4501,69519196,COMPRA TBK SISTEMA DUOC,36.95,Educación,compra tbk sistema duoc
4502,89236172,PAGO AUTOMATICO VERDULERIA DON PEPE,16.75,Alimentación,pago automatico verduleria don pepe
4503,81085877,COMPRA TBK ENTRETENIMIENTO PLUS,55.78,Ocio,compra tbk entretenimiento plus
4504,30076471,PAGO AUTOMATICO AGUAS ANDINAS,51.29,Servicios,pago automatico aguas andinas
4505,55618691,ABONO TAXI APP,35.97,Transporte,abono taxi app
4506,66426269,PAGO WEB HOME CENTER,374.75,Vivienda,pago web home center
4507,39536435,PAGO AUTOMATICO UBER TRIP,40.96,Transporte,pago automatico uber trip
4508,87748507,PAGO WEB MERCADO CENTRAL,6.48,Alimentación,pago web mercado central
4509,86934791,TEF ENVIADA UBER TRIP,8.11,Transporte,tef enviada uber trip
4510,82766521,CARGO TC TIENDA ONLINE,39.52,Ocio,cargo tc tienda online
4511,47657195,DEBITO SODIMAC HOME,333.47,Vivienda,debito sodimac home
4512,94170608,DEBITO REPARACIONES HOGAR,326.87,Vivienda,debito reparaciones hogar
4513,89637876,CARGO TC PAGO CUOTAS,233.69,Vivienda,cargo tc pago cuotas
4514,15340730,PAGO WEB PAGO CUOTAS,128.02,Servicios,pago web pago cuotas
4515,57344278,PAGO AUTOMATICO STEAM GAMES,37.08,Ocio,pago automatico steam games
4516,87984645,PAGO WEB OPTICA VISION,52.35,Salud,pago web optica vision
4517,83810099,TEF ENVIADA PAGO CUOTAS,39.41,Educación,tef enviada pago cuotas
4518,13067430,PAGO AUTOMATICO OPTICA VISION,130.57,Salud,pago automatico optica vision
4519,30258512,PAGO AUTOMATICO DELIVERY COMIDA,18.08,Alimentación,pago automatico delivery comida
4520,94771464,TEF ENVIADA EASY PORTAL,325.22,Vivienda,tef enviada easy portal
4521,21840119,DEBITO UDEMY COURSES,86.61,Educación,debito udemy courses
4522,86111173,COMPRA TBK PAGO CUOTAS,100.59,Servicios,compra tbk pago cuotas
4523,98001633,DEBITO TIENDA ONLINE,119.78,Educación,debito tienda online
4524,13563869,ABONO TIENDA ONLINE,40.69,Alimentación,abono tienda online
4525,89992496,PAGO AUTOMATICO SODIMAC HOME,62.83,Vivienda,pago automatico sodimac home
4526,39453552,PAGO AUTOMATICO JUMBO BILBAO,31.46,Alimentación,pago automatico jumbo bilbao
4527,84259884,PAGO WEB GASOLINERA,38.37,Transporte,pago web gasolinera
4528,78636380,CARGO TC DIDI RIDE,41.45,Transporte,cargo tc didi ride
4529,70951144,DEBITO TALLER AUTOMOTRIZ,138.98,Servicios,debito taller automotriz
4530,54010480,COMPRA TBK AUTOPISTA CENTRAL,30.31,Transporte,compra tbk autopista central
4531,40237434,ABONO PAGO CUOTAS,149.52,Educación,abono pago cuotas
4532,11781029,CARGO TC AUTOPISTA CENTRAL,49.02,Transporte,cargo tc autopista central
4533,32925528,DEBITO ARRIENDO DEPT,343.95,Vivienda,debito arriendo dept
4534,55669408,COMPRA TBK STEAM GAMES,39.77,Ocio,compra tbk steam games
4535,14393557,PAGO AUTOMATICO RESTAURANT FANCY,24.66,Ocio,pago automatico restaurant fancy
4536,91000949,PAGO WEB SPOTIFY PREMIUM,42.15,Ocio,pago web spotify premium
4537,47601994,PAGO WEB STEAM GAMES,19.49,Ocio,pago web steam games
4538,24048653,PAGO WEB CONSULTA ESPECIALISTA,146.06,Salud,pago web consulta especialista
4539,16899631,CARGO TC FARMACIA AHUMADA,101.2,Salud,cargo tc farmacia ahumada
4540,40443496,ABONO SPOTIFY PREMIUM,58.78,Ocio,abono spotify premium
4541,25278116,ABONO SERVICIO TEcNICO,55.4,Servicios,abono servicio tecnico
4542,81647438,ABONO TALLER AUTOMOTRIZ,94.24,Servicios,abono taller automotriz
4543,70442839,PAGO WEB NETFLIX.COM,38.99,Ocio,pago web netflixcom
4544,41154721,ABONO UDEMY COURSES,99.43,Educación,abono udemy courses
4545,49181178,CARGO TC EXAMENES MED,46.88,Salud,cargo tc examenes med
4546,41125430,COMPRA TBK PINTURAS SHERWIN,336.79,Vivienda,compra tbk pinturas sherwin
4547,18911205,CARGO TC SERVICIOS GENERALES,201.2,Vivienda,cargo tc servicios generales
4548,76922183,CARGO TC GASOLINERA,32.83,Transporte,cargo tc gasolinera
4549,76869884,CARGO TC SHELL RUTA 5,25.13,Transporte,cargo tc shell ruta 
4550,99839973,PAGO WEB CINEMARK ONLINE,13.1,Ocio,pago web cinemark online
4551,85102909,COMPRA TBK ARRIENDO DEPT,320.91,Vivienda,compra tbk arriendo dept
4552,21908902,TEF ENVIADA COPEC SANTIAGO,23.23,Transporte,tef enviada copec santiago
4553,40436373,DEBITO EXAMENES MED,41.73,Salud,debito examenes med
4554,60042850,PAGO AUTOMATICO FARMACIA AHUMADA,19.66,Salud,pago automatico farmacia ahumada
4555,68097544,PAGO WEB EXAMENES MED,121.59,Salud,pago web examenes med
4556,61579960,TEF ENVIADA MERCADO CENTRAL,51.56,Alimentación,tef enviada mercado central
4557,26419085,PAGO AUTOMATICO BAR LA ESQUINA,24.0,Ocio,pago automatico bar la esquina
4558,97282022,CARGO TC COMPRA EN AMAZON,9.53,Ocio,cargo tc compra en amazon
4559,91840515,CARGO TC EVENTO DEPORTIVO,11.32,Ocio,cargo tc evento deportivo
